Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2000,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,RO,PL,XX,,2,live,,Q,U
2000,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,RO,PL,XX,2,,live,,Q,W
2000,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,RU,JP,XX,,2,live,,Q,O
2000,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,SA,AE,IN,,1,live,,,C
2000,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,SV,CL,MX,,3,live,,Q,
2000,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,TH,IL,,1,,live,,S,F
2000,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,TH,JP,TH,6,,live,,Q,C
2000,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,TH,JP,TH,,2,live,,Q,F
2000,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,TH,KR,TH,2,2,live,,Q,C
2000,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,TR,IT,XX,,1,live,,Q,O
2000,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,TT,VE,IN,,1,live,,Q,U
2000,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,UA,RU,MM,,1,live,,Q,C
2000,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,UA,RU,XX,2,,live,,Q,W
2000,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,AU,XX,,1,live,,Z,W
2000,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,CA,TH,1,,live,,Q,W
2000,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,CA,XX,4,,live,,P,O
2000,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,CA,XX,7,,live,,Q,W
2000,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,CA,XX,13,,live,,T,O
2000,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,CA,XX,3,,live,,,O
2000,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,FR,IN,3,,live,,Q,W
2000,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,VE,TT,IN,,1,live,,Q,U
2000,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,VE,TT,,1,,live,,Q,U
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AW,VE,XX,,5,live,,Q,C
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,BE,RU,NA,1,1,live,,Q,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,US,MZ,1,,live,,Q,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,US,MZ,,1,live,,T,F
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,US,XX,15,,live,,Q,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,DK,ZW,,2,live,,Q,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,FR,ZW,,1,live,,Q,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,IT,ZW,1,,live,,T,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,IT,ZW,,1,live,,Z,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CR,MX,,1,,live,,Q,U
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CR,NI,,,1,live,,Q,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CR,PA,XX,,1,live,,Q,
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,EE,ZW,2,4,live,,Q,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,PL,ZA,1,1,live,,Q,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,PL,ZW,3,3,live,,Q,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DK,BE,NA,1,,live,,Q,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DK,BE,ZW,2,,live,,Q,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DK,DE,XX,1,,live,,Q,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DK,DE,ZW,1,,live,,Q,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DK,SE,ZW,2,,live,,Q,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DO,PA,XX,,1,live,,Q,
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,EE,LV,ZW,2,2,live,,Q,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,CH,ZW,2,,live,,Q,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,IL,XX,,1,live,,Z,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,IL,,,1,live,,Z,C
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,LV,SE,ZW,2,2,live,,Q,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,NL,CR,MX,,1,live,,Q,C
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,PA,CR,XX,,1,live,,Q,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,PA,CR,,2,,live,,Q,
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,PL,SE,XX,3,,live,,Q,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,PL,SE,ZW,1,1,live,,Q,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,TT,VE,XX,,3,live,,Q,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CA,MZ,1,,live,,Q,W
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,VE,AN,XX,5,,live,,Q,C
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,VE,CO,PA,,3,live,,Q,C
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,VE,CO,,2,,live,,Q,C
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,VE,TT,XX,,3,live,,Q,O
2000,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,VE,TT,,3,,live,,Q,F
2000,I,Equus africanus,Mammalia,Perissodactyla,Equidae,Equus,CZ,DE,,1,1,live,,Z,C
2000,I,Equus grevyi,Mammalia,Perissodactyla,Equidae,Equus,CA,US,,1,,live,,B,F
2000,I,Equus grevyi,Mammalia,Perissodactyla,Equidae,Equus,CA,US,,,1,live,,Z,C
2000,I,Equus grevyi,Mammalia,Perissodactyla,Equidae,Equus,CZ,DE,,2,2,live,,Z,C
2000,I,Equus grevyi,Mammalia,Perissodactyla,Equidae,Equus,DE,CZ,,2,,live,,B,C
2000,I,Equus grevyi,Mammalia,Perissodactyla,Equidae,Equus,DE,CZ,,,2,live,,Z,C
2000,I,Equus grevyi,Mammalia,Perissodactyla,Equidae,Equus,HU,CZ,,1,2,live,,Z,C
2000,I,Equus grevyi,Mammalia,Perissodactyla,Equidae,Equus,IT,LB,XX,2,,live,,Q,C
2000,I,Equus grevyi,Mammalia,Perissodactyla,Equidae,Equus,JP,US,,3,,live,,Z,C
2000,I,Equus grevyi,Mammalia,Perissodactyla,Equidae,Equus,PT,CZ,,2,2,live,,Z,C
2000,I,Equus grevyi,Mammalia,Perissodactyla,Equidae,Equus,RU,DE,,1,,live,,Z,C
2000,I,Equus przewalskii,Mammalia,Perissodactyla,Equidae,Equus,CH,CZ,,1,1,live,,Z,C
2000,I,Equus przewalskii,Mammalia,Perissodactyla,Equidae,Equus,CZ,DE,,3,3,live,,Z,C
2000,I,Equus przewalskii,Mammalia,Perissodactyla,Equidae,Equus,CZ,SK,,1,1,live,,Z,C
2000,I,Equus przewalskii,Mammalia,Perissodactyla,Equidae,Equus,DE,PL,,4,,live,,Z,C
2000,I,Equus przewalskii,Mammalia,Perissodactyla,Equidae,Equus,HU,AT,,2,,live,,N,C
2000,I,Equus przewalskii,Mammalia,Perissodactyla,Equidae,Equus,HU,AT,,,2,live,,Z,C
2000,I,Equus przewalskii,Mammalia,Perissodactyla,Equidae,Equus,MN,NL,DE,,2,live,,N,C
2000,I,Equus przewalskii,Mammalia,Perissodactyla,Equidae,Equus,MN,NL,SK,,1,live,,N,C
2000,I,Equus przewalskii,Mammalia,Perissodactyla,Equidae,Equus,MN,NL,,,14,live,,N,C
2000,I,Equus przewalskii,Mammalia,Perissodactyla,Equidae,Equus,NL,CZ,SK,,1,live,,Z,C
2000,I,Equus przewalskii,Mammalia,Perissodactyla,Equidae,Equus,SK,CZ,,1,1,live,,Z,C
2000,I,Equus przewalskii,Mammalia,Perissodactyla,Equidae,Equus,UA,CZ,,,1,live,,B,C
2000,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,BR,ZA,,,1,live,,Z,W
2000,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,CA,US,,1,,live,,B,F
2000,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,CN,ZA,,8,4,live,,Z,C
2000,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,ES,AE,ZA,3,3,live,,Z,C
2000,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,GB,CZ,,,2,live,,Z,C
2000,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,GB,CZ,,2,,live,,,I
2000,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,GB,IE,,,2,live,,Z,C
2000,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,JP,ZA,,2,2,live,,S,F
2000,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,SG,CH,ZA,,1,live,,,C
2000,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,SZ,ZA,,2,,live,,B,W
2000,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,TN,ZA,,3,3,live,,Z,C
2000,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,US,CA,ZA,,1,live,,B,C
2000,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,US,CA,ZA,1,,live,,Z,F
2000,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,US,CA,,,2,live,,B,C
2000,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,US,CA,,,1,live,,Z,C
2000,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,US,CA,,3,,live,,Z,F
2000,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,US,NL,,1,1,live,,Z,C
2000,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,US,ZA,NA,,2,live,,B,W
2000,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,US,ZA,NA,2,,live,,,W
2000,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,US,ZA,,,5,live,,B,C
2000,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,US,ZA,,,3,live,,E,C
2000,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,US,ZA,,,7,live,,Z,C
2000,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,US,ZA,,7,,live,,,C
2000,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,US,ZA,,3,,live,,,F
2000,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,ZA,ZW,,2,,live,,Q,C
2000,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,ZA,ZW,,,1,live,,T,W
2000,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,ZW,ZA,ZW,,1,live,,Q,C
2000,I,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,PL,RU,,,1,live,,Z,C
2000,I,Catopuma temminckii,Mammalia,Carnivora,Felidae,Catopuma,DE,VN,,2,,live,,B,W
2000,I,Catopuma temminckii,Mammalia,Carnivora,Felidae,Catopuma,DE,VN,,,3,live,,Z,W
2000,I,Catopuma temminckii,Mammalia,Carnivora,Felidae,Catopuma,NZ,AU,,1,1,live,,Z,C
2000,I,Catopuma temminckii,Mammalia,Carnivora,Felidae,Catopuma,SG,VN,,4,2,live,,Z,W
2000,I,Felis nigripes,Mammalia,Carnivora,Felidae,Felis,RU,DE,,1,,live,,Z,C
2000,I,Felis nigripes,Mammalia,Carnivora,Felidae,Felis,US,ZA,,2,3,live,,B,F
2000,I,Herpailurus yagouaroundi,Mammalia,Carnivora,Felidae,Herpailurus,CZ,MX,,1,1,live,,Z,F
2000,I,Herpailurus yagouaroundi,Mammalia,Carnivora,Felidae,Herpailurus,PL,DE,,,1,live,,Z,C
2000,I,Herpailurus yagouaroundi,Mammalia,Carnivora,Felidae,Herpailurus,RU,NL,,,2,live,,Z,C
2000,I,Herpailurus yagouaroundi,Mammalia,Carnivora,Felidae,Herpailurus,UY,BR,,2,2,live,,Z,C
2000,I,Herpailurus yagouaroundi,Mammalia,Carnivora,Felidae,Herpailurus,ZA,VE,,2,2,live,,Z,C
2000,I,Leopardus geoffroyi,Mammalia,Carnivora,Felidae,Leopardus,BR,UY,,,3,live,,Z,C
2000,I,Leopardus geoffroyi,Mammalia,Carnivora,Felidae,Leopardus,BR,UY,,1,,live,,Z,W
2000,I,Leopardus pardalis,Mammalia,Carnivora,Felidae,Leopardus,DK,DE,,2,,live,,T,C
2000,I,Leopardus pardalis,Mammalia,Carnivora,Felidae,Leopardus,PL,DE,,3,3,live,,Z,C
2000,I,Leopardus pardalis,Mammalia,Carnivora,Felidae,Leopardus,PT,BR,,1,1,live,,Z,F
2000,I,Leopardus pardalis,Mammalia,Carnivora,Felidae,Leopardus,PT,BR,,1,1,live,,Z,W
2000,I,Leopardus pardalis,Mammalia,Carnivora,Felidae,Leopardus,RU,SK,,,1,live,,,
2000,I,Leopardus wiedii,Mammalia,Carnivora,Felidae,Leopardus,CA,US,,1,,live,,B,C
2000,I,Leopardus wiedii,Mammalia,Carnivora,Felidae,Leopardus,MX,GT,,1,1,live,,Z,C
2000,I,Leopardus wiedii,Mammalia,Carnivora,Felidae,Leopardus,PT,PE,,2,,live,,Z,C
2000,I,Leopardus wiedii,Mammalia,Carnivora,Felidae,Leopardus,UY,BR,,1,1,live,,Z,C
2000,I,Neofelis nebulosa,Mammalia,Carnivora,Felidae,Neofelis,CZ,DE,,1,1,live,,Z,C
2000,I,Panthera hybrid,Mammalia,Carnivora,Felidae,Panthera,DE,PL,DE,,3,live,,Q,C
2000,I,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,ES,PL,,1,1,live,,Z,C
2000,I,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,FR,PL,,1,1,live,,Z,C
2000,I,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,IL,PL,,,1,live,,Z,C
2000,I,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,MY,CN,BE,4,,live,,Q,C
2000,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,AM,RU,,,1,live,,Z,C
2000,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,CA,GT,CA,,1,live,,P,C
2000,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,CA,US,CA,1,,live,,Q,C
2000,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,CN,IL,,2,4,live,,Z,C
2000,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,CN,JP,,2,,live,,Z,C
2000,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,CU,MX,,,1,live,,Z,C
2000,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,DE,CZ,,,2,live,,Q,C
2000,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,HU,GB,,1,,live,,Z,C
2000,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,MM,SG,,,1,live,,Z,C
2000,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,MX,GT,,1,1,live,,Z,C
2000,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,NL,RU,,,1,live,,Q,C
2000,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,PL,DE,,1,1,live,,Z,C
2000,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,PT,BR,,2,2,live,,Z,F
2000,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,RU,PL,,1,1,live,,Z,C
2000,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,SV,MX,,,4,live,,Q,F
2000,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,US,CA,,1,,live,,T,C
2000,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,US,GT,,,2,live,,T,C
2000,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,US,MX,,,2,live,,Z,F
2000,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,AE,SA,,,1,live,,S,
2000,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,AM,RU,,,1,live,,Z,C
2000,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,AZ,RU,,,2,live,,Q,C
2000,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CA,US,,9,,live,,Q,C
2000,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CH,IT,,,1,live,,Q,C
2000,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CH,IT,,1,,live,,T,C
2000,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CR,GT,MX,,2,live,,Q,C
2000,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CR,MX,,2,,live,,Q,C
2000,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CZ,DE,LT,1,1,live,,Z,C
2000,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,DE,RU,,,1,live,,Z,W
2000,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,FR,CH,,,1,live,,,C
2000,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,GT,MX,,2,,live,,Q,C
2000,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,GT,SV,XX,,2,live,,Q,C
2000,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,HR,DE,,1,2,live,,Z,C
2000,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,HR,PL,,1,,live,,Z,C
2000,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,HU,DK,,1,1,live,,Z,C
2000,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,IT,CH,IT,1,,live,,Q,C
2000,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,JP,GB,,2,2,live,,Q,C
2000,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,LT,HU,RU,,2,live,,Q,C
2000,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,MX,CR,MX,2,2,live,,Q,C
2000,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,MX,CU,,2,,live,,Q,C
2000,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,MY,NP,,2,,live,,Z,C
2000,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,MY,NP,,,2,live,,Z,
2000,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,NL,CZ,,1,1,live,,Z,F
2000,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,NZ,AU,,3,,live,,Z,C
2000,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,RU,SI,,1,,live,,Z,C
2000,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,RU,SK,,,1,live,,Z,C
2000,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,SG,AU,,1,1,live,,Z,C
2000,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,TN,RU,,,1,live,,Q,C
2000,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,TR,DE,,1,,live,,Q,C
2000,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,UA,RU,,,5,live,,Q,C
2000,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,CA,,,2,live,,Z,C
2000,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,CA,,1,,live,,Z,F
2000,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,RU,,,1,live,,B,C
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,AR,MX,,1,,live,,Z,C
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,AR,MX,,,1,live,,Z,F
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,AR,US,,,2,live,,E,F
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,AR,US,,2,,live,,Z,F
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,AT,HU,,,2,live,,T,C
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,AT,HU,,2,,live,,Z,C
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,AW,GB,,,1,live,,Q,C
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,AW,VE,XX,,7,live,,Q,C
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,AZ,RU,,1,1,live,,Z,C
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,BE,MX,BE,1,,live,,Q,C
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,CA,ID,,1,,live,,Z,C
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,CA,US,CA,4,,live,,Q,C
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,CA,US,CA,,1,live,,T,F
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,CA,US,,101,,live,,Q,C
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,CA,US,,,27,live,,T,C
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,CH,DE,,,4,live,,T,C
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,CH,IT,ES,,2,live,,Q,C
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,CH,IT,ES,2,,live,,T,C
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,CH,IT,FR,,1,live,,Q,C
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,CH,IT,FR,1,,live,,T,C
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,CL,MX,,,2,live,,Q,C
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,CL,PE,BR,,5,live,,Q,C
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,CN,AR,CA,3,,live,,Z,C
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,CN,AR,,2,32,live,,Z,C
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,CN,BE,,7,7,live,,Z,C
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,CN,CA,,,5,live,,Z,C
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,CN,DE,,,5,live,,T,C
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,CN,DE,,4,,live,,Z,C
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,CN,DK,,2,2,live,,Z,C
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,CN,ID,,,4,live,,Z,C
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,CN,IT,,,1,live,,T,C
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,CN,JP,US,,2,live,,Z,C
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,CN,JP,,10,13,live,,Z,C
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,CN,KR,,,1,live,,T,C
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,CN,NL,FR,,4,live,,Z,C
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,CN,NL,,4,,live,,Z,C
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,CN,SE,,,6,live,,Z,C
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,CN,US,,4,,live,,Z,C
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,CN,XX,,1,,live,,E,C
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,CN,XX,,4,,live,,E,F
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,CN,XX,,3,,live,,Z,C
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,CO,AR,MX,,2,live,,Z,C
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,CR,MX,,3,,live,,Q,C
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,CR,MX,,5,,live,,Q,U
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,CR,NI,,,10,live,,Q,C
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,CR,PA,XX,,5,live,,Q,
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,CR,SV,XX,,1,live,,Q,C
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,DE,CH,,1,,live,,Z,C
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,DE,CH,,,1,live,,,C
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,DE,CZ,,,2,live,,Q,C
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,DE,LT,,1,,live,,B,C
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,DE,PL,GB,6,6,live,,Q,C
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,DE,PL,,5,6,live,,Q,C
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,DO,PA,XX,,10,live,,Q,
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,DO,PA,,,3,live,,Q,C
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,EC,PE,XX,,1,live,,Q,C
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,EC,PE,,5,6,live,,Q,C
2000,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,EE,RU,,10,10,live,,Q,C
